,01_24_2022,01_23_2022
Altenberge,749,744
Emsdetten,2734,2729
Greven,3075,3051
Hopsten,565,565
Hörstel,1697,1677
Horstmar,459,456
Ibbenbüren,4248,4200
Ladbergen,397,387
Laer,427,425
Lengerich,2463,2437
Lienen,664,661
Lotte,1324,1313
Metelen,493,490
Mettingen,987,969
Neuenkirchen,1190,1176
Nordwalde,853,847
Ochtrup,1870,1857
Recke,930,928
Rheine,7028,6973
Saerbeck,484,482
Steinfurt,2924,2899
Tecklenburg,543,540
Westerkappeln,797,782
Wettringen,784,784
