,11_20_2021,11_19_2021
Altenberge,477,475
Emsdetten,1853,1852
Greven,1986,1967
Hopsten,389,386
Hörstel,1001,995
Horstmar,309,308
Ibbenbüren,2559,2539
Ladbergen,251,245
Laer,243,239
Lengerich,1616,1594
Lienen,349,340
Lotte,816,815
Metelen,322,319
Mettingen,622,617
Neuenkirchen,689,684
Nordwalde,541,535
Ochtrup,1122,1100
Recke,598,594
Rheine,4247,4228
Saerbeck,242,240
Steinfurt,1739,1721
Tecklenburg,342,340
Westerkappeln,511,508
Wettringen,402,396
