,09_02_2021,09_01_2021
Altenberge,414,413
Emsdetten,1528,1521
Greven,1661,1656
Hopsten,329,329
Hörstel,809,804
Horstmar,223,222
Ibbenbüren,2079,2074
Ladbergen,201,200
Laer,206,204
Lengerich,1243,1232
Lienen,260,259
Lotte,637,635
Metelen,294,294
Mettingen,557,556
Neuenkirchen,501,499
Nordwalde,477,475
Ochtrup,901,894
Recke,525,525
Rheine,3439,3423
Saerbeck,202,201
Steinfurt,1325,1324
Tecklenburg,296,292
Westerkappeln,407,406
Wettringen,302,302
