,09_21_2021,09_20_2021
Altenberge,423,420
Emsdetten,1592,1583
Greven,1757,1754
Hopsten,333,331
Hörstel,845,845
Horstmar,241,241
Ibbenbüren,2174,2157
Ladbergen,215,215
Laer,210,209
Lengerich,1377,1363
Lienen,274,273
Lotte,658,654
Metelen,303,302
Mettingen,570,568
Neuenkirchen,526,520
Nordwalde,501,499
Ochtrup,955,951
Recke,539,538
Rheine,3596,3576
Saerbeck,212,212
Steinfurt,1424,1418
Tecklenburg,313,311
Westerkappeln,423,423
Wettringen,307,308
