,11_17_2021,11_16_2021
Altenberge,473,472
Emsdetten,1833,1825
Greven,1950,1938
Hopsten,382,377
Hörstel,980,971
Horstmar,303,300
Ibbenbüren,2507,2482
Ladbergen,242,238
Laer,235,234
Lengerich,1547,1526
Lienen,324,317
Lotte,804,797
Metelen,316,313
Mettingen,610,606
Neuenkirchen,681,674
Nordwalde,531,530
Ochtrup,1081,1077
Recke,585,581
Rheine,4185,4154
Saerbeck,235,234
Steinfurt,1683,1667
Tecklenburg,336,335
Westerkappeln,496,495
Wettringen,390,386
