,02_17_2022,02_16_2022
Altenberge,1092,1073
Emsdetten,4164,4074
Greven,4757,4688
Hopsten,826,820
Hörstel,2485,2452
Horstmar,756,746
Ibbenbüren,6698,6608
Ladbergen,623,616
Laer,702,694
Lengerich,3847,3801
Lienen,1219,1203
Lotte,2109,2079
Metelen,776,757
Mettingen,1649,1639
Neuenkirchen,1875,1857
Nordwalde,1322,1303
Ochtrup,3275,3198
Recke,1421,1405
Rheine,10615,10472
Saerbeck,845,837
Steinfurt,4289,4233
Tecklenburg,832,815
Westerkappeln,1435,1416
Wettringen,1224,1206
