,08_11_2021,08_10_2021
Altenberge,402,401
Emsdetten,1441,1441
Greven,1517,1516
Hopsten,326,326
Hörstel,771,772
Horstmar,206,206
Ibbenbüren,1925,1917
Ladbergen,190,190
Laer,201,200
Lengerich,1146,1141
Lienen,231,231
Lotte,587,585
Metelen,277,277
Mettingen,538,533
Neuenkirchen,470,468
Nordwalde,446,446
Ochtrup,822,822
Recke,505,505
Rheine,3106,3090
Saerbeck,194,194
Steinfurt,1222,1222
Tecklenburg,287,287
Westerkappeln,374,370
Wettringen,297,296
