,08_29_2021,08_28_2021
Altenberge,411,411
Emsdetten,1508,1507
Greven,1627,1621
Hopsten,328,328
Hörstel,804,801
Horstmar,216,216
Ibbenbüren,2052,2046
Ladbergen,198,198
Laer,204,204
Lengerich,1218,1218
Lienen,250,248
Lotte,630,628
Metelen,291,291
Mettingen,553,553
Neuenkirchen,494,493
Nordwalde,470,470
Ochtrup,888,883
Recke,520,520
Rheine,3359,3354
Saerbeck,199,199
Steinfurt,1307,1303
Tecklenburg,288,288
Westerkappeln,402,401
Wettringen,301,301
