,08_27_2021,08_26_2021
Altenberge,411,410
Emsdetten,1501,1496
Greven,1615,1602
Hopsten,328,328
Hörstel,798,796
Horstmar,216,213
Ibbenbüren,2036,2029
Ladbergen,198,197
Laer,204,204
Lengerich,1217,1210
Lienen,245,244
Lotte,628,625
Metelen,290,290
Mettingen,552,550
Neuenkirchen,493,490
Nordwalde,469,469
Ochtrup,878,875
Recke,519,516
Rheine,3341,3325
Saerbeck,198,197
Steinfurt,1296,1285
Tecklenburg,288,288
Westerkappeln,399,398
Wettringen,301,301
