,12_15_2021,12_14_2021
Altenberge,558,557
Emsdetten,2068,2054
Greven,2229,2220
Hopsten,449,443
Hörstel,1155,1143
Horstmar,350,348
Ibbenbüren,3066,3044
Ladbergen,285,283
Laer,312,309
Lengerich,1914,1904
Lienen,471,464
Lotte,995,985
Metelen,384,383
Mettingen,737,730
Neuenkirchen,823,813
Nordwalde,658,653
Ochtrup,1309,1305
Recke,731,720
Rheine,4874,4842
Saerbeck,266,262
Steinfurt,2084,2066
Tecklenburg,385,384
Westerkappeln,600,597
Wettringen,589,582
