,05_29_2021,05_28_2021
Altenberge,384,384
Emsdetten,1387,1380
Greven,1465,1462
Hopsten,321,318
Hörstel,756,755
Horstmar,202,202
Ibbenbüren,1862,1854
Ladbergen,189,188
Laer,196,196
Lengerich,1109,1109
Lienen,229,229
Lotte,555,555
Metelen,264,264
Mettingen,523,522
Neuenkirchen,457,457
Nordwalde,434,434
Ochtrup,781,781
Recke,499,498
Rheine,2949,2940
Saerbeck,185,185
Steinfurt,1200,1200
Tecklenburg,284,284
Westerkappeln,363,363
Wettringen,290,290
