,08_16_2021,08_15_2021
Altenberge,405,405
Emsdetten,1448,1446
Greven,1523,1523
Hopsten,328,327
Hörstel,778,776
Horstmar,208,207
Ibbenbüren,1936,1935
Ladbergen,191,191
Laer,201,201
Lengerich,1151,1148
Lienen,231,231
Lotte,598,598
Metelen,280,280
Mettingen,540,540
Neuenkirchen,474,473
Nordwalde,451,451
Ochtrup,831,826
Recke,505,505
Rheine,3154,3148
Saerbeck,194,194
Steinfurt,1237,1234
Tecklenburg,287,287
Westerkappeln,375,375
Wettringen,298,298
