,11_25_2021,11_24_2021
Altenberge,482,482
Emsdetten,1881,1875
Greven,2032,2016
Hopsten,407,400
Hörstel,1015,1010
Horstmar,320,317
Ibbenbüren,2645,2617
Ladbergen,263,262
Laer,260,258
Lengerich,1695,1677
Lienen,385,374
Lotte,850,831
Metelen,340,332
Mettingen,652,647
Neuenkirchen,711,707
Nordwalde,548,546
Ochtrup,1167,1152
Recke,620,617
Rheine,4364,4342
Saerbeck,245,243
Steinfurt,1782,1767
Tecklenburg,358,354
Westerkappeln,523,520
Wettringen,411,409
