,09_01_2021,08_31_2021
Altenberge,413,412
Emsdetten,1521,1518
Greven,1656,1642
Hopsten,329,329
Hörstel,804,804
Horstmar,222,219
Ibbenbüren,2074,2066
Ladbergen,200,201
Laer,204,204
Lengerich,1232,1228
Lienen,259,258
Lotte,635,632
Metelen,294,293
Mettingen,556,555
Neuenkirchen,499,498
Nordwalde,475,472
Ochtrup,894,891
Recke,525,524
Rheine,3423,3391
Saerbeck,201,201
Steinfurt,1324,1318
Tecklenburg,292,289
Westerkappeln,406,404
Wettringen,302,302
