,01_06_2022,01_05_2022
Altenberge,637,629
Emsdetten,2284,2264
Greven,2547,2529
Hopsten,498,493
Hörstel,1335,1324
Horstmar,398,387
Ibbenbüren,3533,3491
Ladbergen,314,308
Laer,367,364
Lengerich,2072,2066
Lienen,573,567
Lotte,1124,1113
Metelen,435,428
Mettingen,785,779
Neuenkirchen,954,941
Nordwalde,745,736
Ochtrup,1488,1477
Recke,778,775
Rheine,5698,5651
Saerbeck,357,354
Steinfurt,2387,2367
Tecklenburg,443,435
Westerkappeln,650,646
Wettringen,646,642
