,11_15_2021,11_14_2021
Altenberge,469,469
Emsdetten,1821,1814
Greven,1932,1927
Hopsten,375,375
Hörstel,964,964
Horstmar,297,297
Ibbenbüren,2468,2466
Ladbergen,237,236
Laer,233,233
Lengerich,1516,1516
Lienen,315,315
Lotte,788,787
Metelen,313,313
Mettingen,604,604
Neuenkirchen,670,668
Nordwalde,529,529
Ochtrup,1075,1074
Recke,579,579
Rheine,4136,4127
Saerbeck,233,232
Steinfurt,1654,1649
Tecklenburg,334,334
Westerkappeln,490,490
Wettringen,383,383
