,11_10_2021,11_09_2021
Altenberge,467,466
Emsdetten,1786,1775
Greven,1907,1892
Hopsten,372,372
Hörstel,948,943
Horstmar,292,287
Ibbenbüren,2431,2417
Ladbergen,231,228
Laer,229,228
Lengerich,1494,1486
Lienen,305,305
Lotte,771,768
Metelen,307,307
Mettingen,599,597
Neuenkirchen,657,653
Nordwalde,528,527
Ochtrup,1061,1057
Recke,571,568
Rheine,4048,4018
Saerbeck,232,230
Steinfurt,1604,1595
Tecklenburg,333,329
Westerkappeln,479,476
Wettringen,374,373
