,10_02_2021,10_01_2021
Altenberge,427,427
Emsdetten,1605,1603
Greven,1777,1774
Hopsten,337,336
Hörstel,854,853
Horstmar,246,246
Ibbenbüren,2191,2191
Ladbergen,219,219
Laer,213,211
Lengerich,1398,1396
Lienen,275,275
Lotte,662,662
Metelen,303,303
Mettingen,570,570
Neuenkirchen,540,535
Nordwalde,504,504
Ochtrup,975,976
Recke,542,541
Rheine,3651,3649
Saerbeck,212,212
Steinfurt,1449,1445
Tecklenburg,315,315
Westerkappeln,424,424
Wettringen,311,311
