,01_05_2022,01_04_2022
Altenberge,629,617
Emsdetten,2264,2244
Greven,2529,2479
Hopsten,493,490
Hörstel,1324,1307
Horstmar,387,379
Ibbenbüren,3491,3452
Ladbergen,308,302
Laer,364,354
Lengerich,2066,2048
Lienen,567,560
Lotte,1113,1098
Metelen,428,418
Mettingen,779,771
Neuenkirchen,941,929
Nordwalde,736,728
Ochtrup,1477,1437
Recke,775,769
Rheine,5651,5527
Saerbeck,354,341
Steinfurt,2367,2325
Tecklenburg,435,429
Westerkappeln,646,637
Wettringen,642,631
